Place_ID,가게명,주소,요일,시간대,평균혼잡도
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",수,6시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",수,7시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",수,8시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",수,9시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",목,0시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",목,10시,38
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",목,11시,70
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",목,12시,86
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",목,13시,75
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",목,14시,52
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",목,15시,39
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",목,16시,35
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",목,17시,50
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",목,18시,59
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",목,19시,56
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",목,1시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",목,20시,40
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",목,21시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",목,22시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",목,23시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",목,2시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",목,3시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",목,4시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",목,5시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",목,6시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",목,7시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",목,8시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",목,9시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",금,0시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",금,10시,34
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",금,11시,57
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",금,12시,73
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",금,13시,62
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",금,14시,43
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",금,15시,26
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",금,16시,26
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",금,17시,34
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",금,18시,46
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",금,19시,45
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",금,1시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",금,20시,29
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",금,21시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",금,22시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",금,23시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",금,2시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",금,3시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",금,4시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",금,5시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",금,6시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",금,7시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",금,8시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",금,9시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",토,0시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",토,10시,41
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",토,11시,70
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",토,12시,91
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",토,13시,90
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",토,14시,66
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",토,15시,46
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",토,16시,38
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",토,17시,45
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",토,18시,53
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",토,19시,46
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",토,1시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",토,20시,29
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",토,21시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",토,22시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",토,23시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",토,2시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",토,3시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",토,4시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",토,5시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",토,6시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",토,7시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",토,8시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",토,9시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",일,0시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",일,10시,34
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",일,11시,59
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",일,12시,82
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",일,13시,78
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",일,14시,61
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",일,15시,37
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",일,16시,36
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",일,17시,44
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",일,18시,58
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",일,19시,53
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",일,1시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",일,20시,36
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",일,21시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",일,22시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",일,23시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",일,2시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",일,3시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",일,4시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",일,5시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",일,6시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",일,7시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",일,8시,0
ChIJyUhtuvl5ezURN7GlJz4p3gs,롤링파스타 인하대점,"55-1 Inha-ro, 미추홀구 Michuhol-gu, Incheon",일,9시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",월,0시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",월,10시,34
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",월,11시,47
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",월,12시,79
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",월,13시,79
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",월,14시,63
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",월,15시,38
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",월,16시,36
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",월,17시,34
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",월,18시,59
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",월,19시,68
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",월,1시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",월,20시,70
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",월,21시,52
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",월,22시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",월,23시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",월,2시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",월,3시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",월,4시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",월,5시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",월,6시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",월,7시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",월,8시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",월,9시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",화,0시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",화,10시,22
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",화,11시,45
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",화,12시,86
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",화,13시,100
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",화,14시,77
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",화,15시,56
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",화,16시,47
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",화,17시,50
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",화,18시,47
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",화,19시,50
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",화,1시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",화,20시,43
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",화,21시,36
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",화,22시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",화,23시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",화,2시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",화,3시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",화,4시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",화,5시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",화,6시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",화,7시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",화,8시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",화,9시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",수,0시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",수,10시,22
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",수,11시,50
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",수,12시,88
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",수,13시,97
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",수,14시,79
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",수,15시,65
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",수,16시,59
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",수,17시,65
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",수,18시,68
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",수,19시,63
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",수,1시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",수,20시,63
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",수,21시,54
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",수,22시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",수,23시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",수,2시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",수,3시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",수,4시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",수,5시,0
ChIJ0_nwiAB5ezURtl8fgAjGm8Q,롬버스 커피,"Incheon, Michuhol-gu, 용현1.4동 Inha-ro 47beon-gil, 29 1층",수,6시,0
